ID,Name,Age,Nationality,Overall,Club,Preferred Foot,Weak Foot,Skill Moves,Position,Height(cm),Weight(kg),Kit Number
264120,22 A. Moran,17,Republic of Ireland,58,Brighton & Hove Albion,Right,2,3,RES,177,73,59
260257,22 M. Lacava,18,Venezuela,67,CD Tondela,Left,2,4,SUB,167,62,18
262065,22 F. Ventura,21,Ecuador,61,LDU Quito,Right,2,2,RB,181,78,2
268919,S. Mihajlovic,28,Serbia,65,Shijiazhuang Ever Bright F.C.,Right,3,3,SUB,188,80,9
254763,21 A. Quiñónez,29,Paraguay,60,Club River Plate Asunción,Right,3,3,RCM,176,73,8
227790,Jeong Seung Hyun,28,Korea Republic,72,Sangju Sangmu FC,Right,4,2,LCB,188,74,15
262977,22 L. Griebsch,17,Germany,58,Hallescher FC,Left,2,2,RES,179,75,17
254807,K. Baah,19,Germany,60,Fortuna Düsseldorf,Right,2,3,SUB,183,75,14
230900,J. Umerah,25,United Kingdom,60,Hartlepool United,Right,3,2,ST,185,80,9
259475,J. Hollman,20,Australia,57,Macarthur FC,Right,3,3,SUB,176,70,8
269740,L. Bucca,23,Argentina,58,Unión de Santa Fe,Left,3,3,RES,189,82,26
247360,L. Stergiou,20,Switzerland,67,FC St. Gallen 1879,Right,3,2,SUB,180,75,4
236831,A. Seydel,26,Germany,67,SV Darmstadt 98,Left,4,3,SUB,199,90,22
257677,21 A. Burgstaller,20,Austria,58,TSV Egger Glas Hartberg,Left,3,2,RES,177,69,22
262926,T. Sechelmann,23,Germany,63,1. FC Magdeburg,Left,2,2,SUB,186,81,22
271018,D. Costelloe,19,Republic of Ireland,63,Burnley,Right,4,3,RM,181,74,44
263208,M. Ameyaw,21,Poland,59,Piast Gliwice,Right,3,2,SUB,176,75,19
260966,C. Abastoflor,20,Bolivia,61,Club Deportivo Guabirá,Right,3,4,RS,170,61,2
208534,22 A. Mawson,27,United Kingdom,70,Fulham,Right,4,2,SUB,189,90,26
269432,H. Al Majhad,30,Saudi Arabia,58,Al Khaleej,Right,3,2,SUB,169,60,17
244403,22 A. Taoui,19,France,62,SC Bastia,Right,4,3,SUB,179,69,21
271010,J. Janneh,19,Sierra Leone,56,SC Bastia,Left,3,2,SUB,178,72,66
268267,22 D. Kyerewaa,20,Germany,59,FC Schalke 04,Right,3,2,RES,175,68,31
242603,H. Marcelin,22,France,70,AS Monaco,Right,3,2,RES,197,82,54
255226,22 M. Hosoya,19,Japan,66,Kashiwa Reysol,Right,3,2,RS,177,69,19
262423,Córdoba,27,Spain,67,Burgos CF,Right,3,2,RCB,181,73,18
262671,S. Risch,22,Germany,59,SV Meppen,Left,3,2,RES,178,68,28
262976,Y. Voigt,19,Germany,59,FSV Zwickau,Left,3,3,SUB,176,70,7
264440,Guille Bueno,19,Spain,62,Borussia Dortmund II,Left,3,4,SUB,178,73,3
256846,22 L. Montano,20,Denmark,58,Vejle Boldklub,Left,3,3,SUB,191,81,26
269853,Y. Lagha,18,Algeria,64,Olympique Lyonnais,Right,3,2,RES,185,78,39
254618,21 F. Silvera,23,Uruguay,61,Club Atlético River Plate,Left,3,2,SUB,173,73,6
253697,S. Tavora,26,India,52,Hyderabad FC,Right,3,2,SUB,169,67,14
261350,22 N. Zeineddin,21,Argentina,64,Platense,Right,3,2,SUB,182,79,29
224868,M. Lowe,26,United Kingdom,58,Accrington Stanley,Right,3,2,ST,179,74,9
264276,22 D. Mina,18,Colombia,62,Deportivo Cali,Right,3,2,RES,179,69,33
253577,21 P. Méndez,21,Peru,62,Deportivo Binacional,Right,3,2,RES,167,62,15
258584,21 K. Masangu,20,Belgium,59,K Beerschot VA,Right,3,2,RES,185,75,19
266209,J. Hakiki,18,Republic of Ireland,55,Shelbourne FC,Right,2,2,SUB,174,64,12
255254,22 T. Akumu Agay,28,Kenya,64,Kaizer Chiefs,Right,3,2,SUB,184,80,33
258491,J. Headley,20,United Kingdom,57,Harrogate Town,Left,3,3,SUB,175,65,15
253479,L. Colaco,23,India,60,ATK Mohun Bagan FC,Right,4,3,RW,177,64,17
253235,22 M. Ñamandú,21,Paraguay,61,Club Cerro Porteño,Right,2,2,SUB,176,68,36
263647,G. Altare,23,Italy,70,Cagliari,Right,2,2,LCB,190,84,15
262256,22 N. Doodeman,24,Netherlands,65,SC Cambuur,Right,3,2,SUB,173,62,17
269329,W. Evans,25,Wales,54,Newport County,Left,2,2,LWB,185,82,29
262934,22 T. Kondo,20,Japan,55,Yokohama FC,Right,3,2,SUB,172,64,33
261722,21 Deng Dingxiang,30,China PR,60,Jiangsu FC,Left,3,2,SUB,182,69,22
268890,Raúl Rubio,22,Spain,63,Real Zaragoza,Right,3,2,RES,182,78,39
262206,G. Kennedy,19,United Kingdom,57,Colchester United,Right,3,2,SUB,188,79,21
254722,S. Fretes,23,Paraguay,62,Club Nacional,Right,3,2,RES,167,61,26
263190,22 M. Ouadah,26,France,62,USL Dunkerque,Right,3,2,SUB,175,73,12
253032,20 S. Rosa,17,Italy,60,Cittadella,Right,3,2,RES,185,77,28
257745,V. Coșereanu,30,Romania,60,CS Mioveni,Right,3,2,RW,187,81,10
244068,K. Schlotterbeck,25,Germany,72,Sport-Club Freiburg,Left,3,2,SUB,189,84,31
258564,T. Cassandro,22,Italy,60,Cittadella,Right,3,2,RB,185,78,84
256308,A. Papetti,19,Italy,63,Brescia,Right,2,2,SUB,186,84,32
268621,G. Hernández,24,Argentina,66,San Lorenzo de Almagro,Right,3,2,SUB,185,74,23
259038,22 N. Powder,22,Trinidad and Tobago,62,Real Salt Lake,Left,2,2,SUB,178,69,26
167495,M. Neuer,36,Germany,90,FC Bayern München,Right,4,1,GK,193,93,1
267613,D. Kreiker,19,Austria,59,FK Austria Wien,Left,3,2,RES,185,74,47
260088,S. Rabbi,20,Italy,59,SPAL,Right,3,2,SUB,180,73,99
241590,P. Pfeiffer,22,Germany,71,SV Darmstadt 98,Right,5,2,RCB,196,91,5
260087,S. Pabón,20,Venezuela,61,Metropolitanos de Caracas FC,Right,3,2,SUB,179,75,2
261169,F. Genç,22,Turkey,61,Trabzonspor,Left,2,2,SUB,180,78,75
270656,A. Lunghi,19,Italy,62,Perugia,Right,3,3,RES,182,71,11
240633,J. Champness,25,New Zealand,66,,Left,3,3,SUB,189,80,11
258711,22 F. Al Shammari,32,Saudi Arabia,55,Al Batin,Right,2,2,RES,178,76,16
263601,22 R. Dinolis,26,Panama,65,La Equidad,Right,3,2,SUB,176,87,7
264692,D. Strelec,21,Slovakia,64,Spezia,Left,3,2,SUB,185,75,44
259222,22 A. Abbas,22,Iraq,65,Gil Vicente FC,Right,3,2,SUB,180,75,60
270050,M. Biereth,19,Denmark,61,RKC Waalwijk,Right,2,3,RES,187,78,9
260392,22 Choi Jung Won,25,Korea Republic,62,Suwon Samsung Bluewings,Left,3,2,SUB,186,83,2
266831,22 I. Sebaoui,19,Belgium,62,K Beerschot VA,Right,3,3,SUB,180,74,40
262980,T. Bierschenk,19,Germany,59,Hallescher FC,Right,3,2,SUB,181,79,15
253942,21 K. Mashigo,19,South Africa,54,Waterford FC,Right,2,2,SUB,175,64,16
234059,22 J. Chancellor,29,Venezuela,67,Zagłębie Lubin,Right,3,2,SUB,197,88,44
259173,Víctor Chust,22,Spain,74,Cádiz CF,Right,5,2,SUB,184,76,32
253892,22 E. González,30,Uruguay,66,Club Atlético Rentistas,Right,4,3,SUB,179,72,22
256988,B. Paterson,21,Scotland,58,Hartlepool United,Left,2,2,SUB,178,66,14
253362,21 B. Oña,26,Ecuador,62,C.D. Universidad Católica del Ecuador,Right,3,3,SUB,177,68,52
258210,N. Marichal,21,Uruguay,69,Club Nacional de Football,Right,2,2,LCB,184,78,18
229641,22 M. Bagayoko,31,Côte d'Ivoire,63,FC U Craiova 1948,Right,3,3,SUB,175,66,18
261564,M. Sánchez,20,Chile,58,CD Antofagasta,Right,3,2,RS,175,65,16
257799,V. Buhăcianu,28,Romania,62,AFC Hermannstadt,Right,2,2,SUB,182,70,28
255003,22 S. Ayukawa,19,Japan,59,Sanfrecce Hiroshima,Right,3,2,RES,164,65,23
256787,22 K. Chapelle,21,France,55,AJ Auxerre,Right,3,2,RES,174,70,23
255493,22 F. Díaz,19,Bolivia,58,Club Deportivo Jorge Wilstermann,Left,2,2,SUB,184,66,28
254155,21 C. Menacho,18,Bolivia,56,"Club Social, Cultural y Deportivo de Blooming",Right,3,2,RM,177,72,22
258177,22 A. Spina,19,Argentina,59,Club Atlético Huracán,Right,3,2,RES,180,71,38
266794,T. Altıkardeş,18,Turkey,60,Trabzonspor,Right,2,2,SUB,188,75,22
241328,Wei Zhen,25,China PR,64,Shanghai Port FC,Right,2,2,SUB,188,78,13
256964,D. Pike,20,United Kingdom,62,Blackburn Rovers,Right,3,2,RES,175,75,28
253492,D. Savić,21,Serbia,61,SK Rapid Wien,Left,3,2,RES,173,69,77
263483,22 Diogo Izata,24,Portugal,60,Gaz Metan Mediaş,Right,2,2,SUB,178,73,5
264670,O. Ross,17,Denmark,60,Aalborg BK,Right,3,2,SUB,186,74,38
269402,H. Smolčić,21,Croatia,69,Eintracht Frankfurt,Left,3,2,SUB,185,80,5
266832,22 A. Abeddou,24,France,60,USL Dunkerque,Right,3,2,SUB,170,63,29
254859,A. Mighten,20,United Kingdom,67,Nottingham Forest,Right,2,4,SUB,172,70,17
253736,22 R. Alves,19,Switzerland,56,Servette FC,Left,3,2,SUB,175,66,22
261531,Nazinho,18,Portugal,66,Sporting CP,Left,2,2,RES,179,75,71
246682,K. Dembélé,19,United Kingdom,65,Stade Brestois 29,Left,3,4,SUB,168,65,18
261493,22 Y. Yashiki,17,Japan,59,Oita Trinita,Right,3,3,RES,165,62,50
253730,20 V. Prado,20,Colombia,54,Jaguares de Córdoba Fútbol Club,Right,3,2,RES,171,66,17
268285,U. Ewolo,26,Cameroon,61,Zhejiang Professional FC,Right,3,3,LS,191,80,7
266877,D. Seck,21,Senegal,62,Torino F.C.,Left,3,3,RES,190,75,23
229266,J. Rodon,24,Wales,72,Stade Rennais FC,Right,4,2,LCB,193,76,2
260542,22 M. Cortave,29,Argentina,64,Club Social y Deportivo Macará,Right,3,2,RB,190,86,2
259368,21 S. Al Qarni,31,Saudi Arabia,58,Al Ain,Right,3,2,SUB,174,68,77
254739,22 B. Ayala,26,Paraguay,65,Club Nacional,Left,3,2,LM,175,75,11
214038,S. Mosquera,28,Colombia,69,Club Deportes Tolima,Right,3,2,SUB,180,77,16
268286,Rodrigo Henrique,28,Brazil,61,Meizhou Hakka,Right,3,3,CAM,178,72,25
257039,R. Kharchouch,26,Netherlands,65,Excelsior,Right,4,2,RS,192,75,9
261537,B. Sánchez,29,Argentina,61,Arsenal de Sarandí,Right,3,3,SUB,175,70,22
258155,21 S. Xhaka,18,Albania,56,SV Sandhausen,Right,3,2,RES,173,72,36
227997,O. Zanzala,25,Congo,61,Newport County,Right,2,2,LS,185,72,10
254407,21 A. Sánchez,23,Peru,61,Club Atlético Grau,Right,3,2,CDM,168,70,6
251590,L. Richards,20,Republic of Ireland,57,Harrogate Town,Left,3,2,SUB,182,72,14
254667,21 J. Soto,26,Venezuela,60,Zamora Fútbol Club,Left,4,3,RCM,172,64,27
254622,22 J. Plada,22,Uruguay,58,Club Atlético River Plate,Right,3,3,RES,173,68,8
260482,T. Ángel,19,Colombia,61,Atlético Nacional,Left,3,2,SUB,174,69,21
269753,S. Braem,23,Belgium,64,SV Zulte Waregem,Right,3,2,SUB,186,76,34
255067,A. Araque,33,Venezuela,64,Estudiantes de Mérida,Right,3,2,ST,183,81,17
256817,R. Tihi,20,Finland,63,IFK Värnamo,Right,2,2,RCB,185,85,3
192715,Juanpe,31,Spain,71,Girona FC,Right,3,2,LCB,190,80,15
260163,22 S. Doldur,21,Switzerland,55,FC Sion,Right,3,2,RES,175,69,72
167670,11 S. Zaaboub,27,France,59,Southend United,Left,3,2,LM,178,70,11
267473,S. Nwankwo,18,Nigeria,61,Mjällby AIF,Right,2,2,LS,183,75,31
258448,21 J. Rezabala,20,Ecuador,60,Club Tijuana,Left,3,2,RES,168,67,79
258450,Luís Bastos,20,Portugal,63,FC Paços de Ferreira,Left,2,2,SUB,175,72,20
260269,M. Monzeglio,20,Uruguay,65,Club Nacional de Football,Right,4,3,RES,181,70,24
256503,22 G. Gerzel,21,Argentina,64,Boca Juniors,Left,3,2,RES,167,72,96
259117,A. Sotona,19,Republic of Ireland,61,Kilmarnock,Left,2,3,RES,179,63,23
263773,22 T. Beelen,20,Netherlands,57,PEC Zwolle,Right,3,2,RES,180,75,36
256556,B. Chrisene,18,United Kingdom,58,Aston Villa,Left,3,3,RES,183,80,45
259116,22 A. Zohouri,20,Côte d'Ivoire,59,FC Lausanne-Sport,Right,2,2,RCB,176,69,24
264490,Noel,19,Spain,63,Real Madrid CF,Right,4,4,RES,182,68,39
263380,T. Kofler,23,Austria,62,TSV Egger Glas Hartberg,Left,2,2,SUB,177,70,27
264253,B. Kanuric,19,Austria,58,DSC Arminia Bielefeld,Right,3,2,RES,191,78,37
266180,22 M. Taloverov,21,Ukraine,69,SK Slavia Praha,Right,3,2,SUB,195,84,6
242639,S. Flynn,20,Republic of Ireland,56,Leicester City,Left,3,3,RES,181,68,52
255540,J. Arweiler,25,Germany,64,SK Austria Klagenfurt,Left,3,2,SUB,188,79,39
270669,K. de Wit,18,Netherlands,58,N.E.C. Nijmegen,Right,3,2,SUB,175,65,29
253488,22 D. Medina,20,Mexico,56,Santos Laguna,Right,2,2,SUB,176,70,24
264738,22 Arnau Ortiz,19,Spain,60,Girona FC,Right,3,2,RES,175,63,29
253616,22 R. Cuéllar,24,Bolivia,61,Club Atlético Nacional Potosí,Left,3,3,SUB,170,61,25
263646,Bastida,18,Spain,65,Cádiz CF,Right,3,2,RES,170,70,30
230834,22 A. Peña,25,Mexico,64,Club Necaxa,Right,3,2,SUB,185,79,4
259346,G. Martins,28,India,56,FC Goa,Right,4,2,RDM,180,70,25
264156,22 M. Cantave,24,Haiti,60,AFC Chindia Târgoviște,Right,2,2,RES,175,70,91
235458,C. Kipré,25,Côte d'Ivoire,69,Cardiff City,Right,2,2,LCB,193,90,23
263082,B. Ametov,23,Germany,63,SV Meppen,Right,4,2,SUB,179,75,21
248679,N. Popescu,19,Romania,57,FC Farul Constanța,Right,2,3,RES,187,75,98
267682,J. Velasco,18,Bolivia,58,Club Deportivo Guabirá,Left,3,2,LB,178,75,19
263133,22 Antoniu Roca,18,Spain,61,RCD Espanyol de Barcelona,Right,3,3,RES,167,63,47
256188,Á. Meléndez,25,Colombia,65,Club Deportes Tolima,Right,3,3,SUB,170,62,7
211166,J. Whatmough,25,United Kingdom,69,Wigan Athletic,Right,4,2,RCB,190,82,5
265614,C. Obando,26,Ecuador,63,Mushuc Runa,Right,3,2,SUB,178,78,4
269495,F. Buonanotte,17,Argentina,65,Rosario Central,Left,3,3,RES,174,66,40
264870,22 B. Kershaw,17,United Kingdom,52,Rochdale,Right,3,2,RES,178,77,36
259544,22 Y. Gamero,19,Peru,57,FBC Melgar,Right,3,2,SUB,175,68,30
258446,M. Xantippe,20,France,63,Amiens SC,Left,2,2,LWB,183,70,26
255110,H. Kessler,24,United States,71,New England Revolution,Right,3,2,LCB,193,84,4
261737,A. Bedrane,30,Algeria,69,Damac FC,Right,2,2,SUB,185,82,3
266098,22 Iuri Tavares,20,Portugal,63,Vitória de Guimarães,Right,3,4,RES,191,80,75
258270,Alhagi Touray,22,Spain,58,Accrington Stanley,Left,4,2,SUB,193,82,27
263443,S. Mischitz,18,Austria,61,SC Rheindorf Altach,Right,4,2,RES,175,60,14
250779,M. Svoboda,23,Austria,66,Venezia FC,Right,2,2,SUB,195,85,30
255572,20 Meléndez,20,Spain,60,Real Betis Balompié,Right,3,3,RES,178,66,34
240728,22 D. Tchamba,22,Cameroon,65,SønderjyskE,Left,2,2,LCB,191,79,4
259178,22 Asier Córdoba,21,Spain,61,AD Alcorcón,Left,3,3,RES,184,75,21
268098,22 P. Baráth,19,Hungary,61,,Right,3,2,RES,185,78,31
256204,Diogo Pinto,23,Portugal,63,Casa Pia,Right,3,3,SUB,175,63,10
269467,N. Tjoe-A-On,20,Netherlands,62,Excelsior,Left,3,2,LB,191,80,28
254077,22 H. Yurtseven,19,Turkey,57,Gazişehir Gaziantep F.K.,Right,2,2,RES,172,63,36
257776,L. Gordon,23,Guyana,61,Walsall,Left,3,2,SUB,183,75,3
270322,K. Manneh,23,Gambia,61,Perugia,Left,3,3,RES,172,66,92
240775,T. Smith,23,United Kingdom,63,Hull City,Right,3,2,SUB,178,67,22
263323,22 Barba,22,Spain,61,SD Huesca,Left,3,2,RES,169,62,35
51105,17 S. Squillaci,35,France,74,SC Bastia,Right,3,2,RES,185,80,5
257438,I. Davies,20,Wales,63,Cardiff City,Right,4,3,RES,175,65,39
256530,A. Aravena,19,Chile,63,Deportivo Ñublense,Right,3,3,RW,177,78,16
259452,L. González,23,Venezuela,61,Caracas Fútbol Club,Left,3,3,RES,174,66,24
260643,22 M. Succar,21,Peru,64,LASK Linz,Left,3,2,SUB,184,76,11
258274,K. Bauernfeind,20,Austria,56,WSG Tirol,Right,3,2,SUB,193,79,8
269719,S. Hidalgo,17,Argentina,62,Club Atlético Independiente,Left,2,3,RES,171,65,41
268007,D. Romero,21,Ecuador,59,LDU Quito,Right,3,2,SUB,177,68,13
257560,21 Alfredo,22,Spain,63,Levante Unión Deportiva,Right,3,3,RES,169,59,33
270823,R. Lobo,20,Argentina,61,Club Atlético Independiente,Right,3,3,RES,170,68,39
259818,22 A. Gutiérrez,21,Peru,65,Universidad Técnica de Cajamarca,Left,3,2,LCB,170,68,6
230774,J. Clarke-Salter,24,United Kingdom,69,Queens Park Rangers,Left,3,2,SUB,188,70,5
269637,Collado,21,Spain,61,Villarreal Club de Fútbol B,Right,4,3,LS,183,71,29
264175,Pedro Ortiz,21,Spain,60,Sevilla FC,Left,3,2,RES,184,76,34
255287,22 N. Nikolić,20,Bosnia and Herzegovina,61,Olympiacos CFP,Right,3,2,RES,180,75,96
268909,22 T. Springett,18,Republic of Ireland,62,Norwich City,Right,3,2,RES,182,70,45
267959,Álex Balboa,21,Equatorial Guinea,60,Deportivo Alavés,Right,3,2,RES,178,74,28
248740,G. Ahadme,21,Morocco,62,Burton Albion,Right,2,3,SUB,188,77,9
268382,22 A. Haloglu,29,Germany,62,Türkgücü München,Right,2,2,SUB,188,79,9
253604,21 Y. Tello,30,Peru,64,Deportivo Binacional,Right,3,2,SUB,169,78,8
250810,M. Ekpiteta,26,United Kingdom,71,Blackpool,Right,1,2,RCB,193,84,21
258116,F. Andueza,25,Uruguay,67,Club Atlético Sarmiento,Left,3,2,LCB,189,80,16
269822,M. Martin,21,Germany,57,SV Ried,Right,3,2,RCM,180,72,8
268978,A. Moustafa,25,Qatar,61,,Right,3,3,SUB,168,63,9
259161,22 Z. Brunt,19,United Kingdom,58,Sheffield United,Right,3,2,RES,175,70,30
255889,21 I. Kargbo Jr.,20,Belgium,65,Dynamo Kyiv,Right,3,2,RES,190,82,32
271263,R. Eyongo,19,Netherlands,59,Excelsior,Right,3,2,SUB,191,76,19
267814,22 K. Matsuzaki,23,Japan,60,Urawa Red Diamonds,Left,3,3,RES,172,70,27
256694,L. Bury,26,France,63,Pau FC,Right,3,2,SUB,184,77,20
270104,A. Bettaieb,25,Tunisia,66,Ümraniyespor,Right,4,3,ST,184,78,27
270753,Comeras,22,Spain,59,Villarreal Club de Fútbol B,Right,3,2,RES,176,69,33
262488,22 Iker Unzueta,22,Spain,64,SD Amorebieta,Right,3,3,RES,184,80,7
261429,J. González,23,Paraguay,60,Club Nacional,Left,2,2,SUB,173,73,20
255474,M. Helm,20,United Kingdom,58,Burnley,Right,4,2,RES,178,70,42
262117,B. Ezeh,21,Germany,62,SV Wehen Wiesbaden,Left,3,2,LM,188,87,37
245725,22 D. Rosales,23,Mexico,62,Deportivo Toluca,Right,2,2,RES,170,70,22
261324,22 P. Gallardo,20,Peru,62,Universidad Técnica de Cajamarca,Right,3,3,ST,180,75,30
258950,21 E. Metu,17,Austria,55,spusu SKN St. Pölten,Right,3,2,RES,188,81,18
267966,A. Paz,19,Bolivia,57,Club Deportivo Oriente Petrolero,Left,3,2,SUB,173,70,32
263410,22 Pedro Vieira,19,Portugal,61,Raków Częstochowa,Right,3,2,RES,190,75,99
264291,22 André Ricardo,20,Portugal,63,Futebol Clube de Famalicão,Left,3,2,RES,178,72,30
261726,22 P. Kaloutsikidis,20,Greece,62,PAOK,Right,4,2,RES,176,69,36
256420,M. Fofana,17,Belgium,63,KAA Gent,Left,4,3,SUB,170,60,19
50378,09 G. Varela,30,Uruguay,75,,Right,4,1,,178,79,nan
256962,22 J. Saadi,19,Morocco,58,Blackburn Rovers,Right,3,2,RES,191,87,51
253969,L. Hjelde,18,Norway,65,Leeds United,Left,3,2,RES,188,75,33
234073,21 R. Cunningham,22,Scotland,58,Hamilton Academical FC,Right,3,2,SUB,178,72,24
256604,D. Luna,19,Colombia,64,Deportivo Cali,Left,3,2,SUB,179,66,10
269351,O. Solnørdal,19,Norway,56,Aalesunds FK,Right,2,2,SUB,175,72,20
261026,S. Vargas,20,Paraguay,61,Club Nacional,Left,2,2,RES,175,71,29
257511,22 A. García,19,Mexico,60,Club Universidad Nacional,Left,2,3,RES,184,72,14
228148,20 R. Hepburn-Murphy,20,United Kingdom,63,Derby County,Right,3,3,RES,173,65,29
261992,W. Kokolo,22,France,61,Burton Albion,Left,3,2,SUB,181,82,22
257542,21 D. Whitehall,24,United Kingdom,60,Kilmarnock,Right,3,3,SUB,186,74,12
256859,D. Pavlovic,20,Serbia,63,Standard de Liège,Right,4,2,SUB,179,78,4
266230,22 T. Bendianishvili,18,Georgia,57,KV Kortrijk,Right,3,2,RES,172,68,22
264212,22 T. Tuzlacik,20,Netherlands,56,Go Ahead Eagles,Left,3,2,RES,176,70,25
256027,21 R. Ortiz,23,Mexico,58,FC Cincinnati,Right,3,2,SUB,165,61,25
240926,N. Phillips,25,United Kingdom,73,Liverpool,Right,2,2,RES,190,84,47
258024,21 J. Bakali,18,France,64,AS Monaco,Left,3,3,RES,175,63,44
258733,22 A. Badan,22,Italy,60,Oldham Athletic,Left,3,2,SUB,176,72,20
259671,Y. Soumaré,22,France,63,Olympique Lyonnais,Right,3,3,RES,173,55,29
254179,22 I. Vidaurre,34,Bolivia,64,Club Atlético Palmaflor,Left,3,2,CDM,176,72,4
261745,L. Günther,19,Germany,61,SSV Jahn Regensburg,Left,3,2,RES,183,75,17
253099,22 S. Arce,19,United States,58,Mazatlán Futbol Club,Left,2,2,RES,170,77,95
263065,F. Roggow,19,Germany,57,FC St. Pauli,Right,4,2,SUB,186,75,31
258114,21 L. Falbo,20,Italy,62,Lazio,Left,2,2,RES,180,75,80
224456,18 M. Soumaré,20,Guinea,62,Avellino,Right,3,3,SUB,175,71,18
267693,J. Enkerud,32,Norway,64,Hamarkameratene,Right,3,3,LW,190,81,9
259064,R. Balk,21,Netherlands,64,SC Cambuur,Right,3,3,LW,176,65,30
237683,N. Holland,24,United Kingdom,64,Milton Keynes Dons,Right,4,3,LW,178,70,11
269654,E. Hoxhallari,26,Albania,64,AFC UTA Arad,Left,2,2,LB,183,74,22
255270,21 Zabarte,21,Spain,62,CA Osasuna,Right,3,2,RES,175,74,30
264169,Marchena,19,Spain,60,Real Betis Balompié,Right,3,2,RES,180,75,45
236751,A. Hopmark,30,Norway,66,Kristiansund BK,Right,3,2,LCB,192,88,6
257399,W. Faghir,18,Denmark,64,VfB Stuttgart,Right,3,3,RES,186,83,19
255209,22 I. Vázquez,20,Mexico,58,Puebla FC,Left,2,2,SUB,174,69,26
257619,22 S. Eriksen,20,Norway,57,Mjøndalen IF,Right,2,2,RB,170,62,2
258159,21 Fidalgo,21,Spain,63,UD Logroñés,Right,3,3,SUB,172,68,31
245290,De La Fuente,23,Spain,65,Villarreal Club de Fútbol B,Right,3,2,RCB,179,78,4
264094,Carlos Beitia,22,Spain,61,RC Celta de Vigo,Right,3,2,RES,185,77,40
264206,A. Bahusayn,21,Saudi Arabia,54,Al Ittihad,Right,4,2,SUB,170,63,29
264076,D. Vraciu,20,Romania,60,Unión Deportiva Almería,Left,5,3,RES,185,74,34
258635,21 J. Fabisch,18,Germany,58,Hamburger SV,Right,3,2,RES,178,71,41
242965,F. Hornby,22,Scotland,66,KV Oostende,Right,2,2,RES,195,85,56
267695,T. Ness,23,Norway,55,FK Jerv,Right,3,2,SUB,180,74,23
269953,B. Miovski,23,North Macedonia,64,Aberdeen,Left,2,2,ST,189,82,9
269558,B. Dominguez,18,Argentina,63,Gimnasia y Esgrima La Plata,Right,2,3,RES,172,67,44
256121,20 J. Cortés,18,Mexico,58,Club Necaxa,Right,2,2,LDM,183,72,97
258169,21 T. Brindley,18,Scotland,56,Kilmarnock,Left,3,2,RES,180,70,32
259270,22 R. Luna,25,Argentina,60,Arsenal de Sarandí,Left,2,3,RES,178,79,15
255436,22 L. Sanabria,21,Paraguay,61,Club Libertad,Right,3,2,RES,175,72,27
264793,22 P. Giannotti,22,Italy,60,Crotone,Right,2,2,SUB,170,66,23
264035,J. Rak-Sakyi,19,United Kingdom,62,Crystal Palace,Left,3,3,SUB,178,73,49
271292,A. Chibozo,19,Benin,61,Amiens SC,Right,3,3,SUB,172,68,10
269900,M. Larsen,18,Denmark,53,Brøndby IF,Right,3,2,SUB,169,63,39
265194,Iker Bravo,17,Spain,64,Bayer 04 Leverkusen,Right,4,3,RES,182,75,28
266050,J. Ceesay,20,Sweden,58,AIK,Right,3,2,SUB,193,80,24
253041,J. Evan's,23,France,61,Pau FC,Left,2,2,SUB,180,70,26
259090,21 W. Rickard,18,Wales,56,Burnley,Right,3,2,RES,177,77,40
261510,22 B. Alcócer,17,Venezuela,62,AC Mineros de Guayana,Right,3,2,ST,175,72,40
260518,21 C. Díaz,21,Colombia,57,Deportivo Pasto,Right,3,2,SUB,174,68,26
263242,22 P. Banaszak,24,Poland,62,Górnik Łęczna,Right,3,2,SUB,187,78,19
266875,J. Bakke,18,Norway,56,Molde FK,Right,3,2,SUB,186,71,24
254788,22 Marc Echarri,22,Spain,64,CD Leganés,Right,3,2,RES,190,78,36
257938,22 Contreras,22,Spain,62,SD Ponferradina,Left,3,3,RES,170,68,34
258621,21 O. Rimmen,19,Denmark,52,FC Nordsjælland,Right,2,3,SUB,170,64,19
257036,R. Østrøm,19,Norway,60,Odense Boldklub,Right,3,2,SUB,188,80,24
258539,R. Riza,23,Romania,57,AFC Chindia Târgoviște,Left,3,2,SUB,183,77,92
258084,22 C. Ibarra,17,Argentina,60,Club Atlético Colón,Left,2,2,RES,175,70,26
260694,21 M. Holcbecher,19,Switzerland,55,Servette FC,Right,3,2,RES,185,73,26
247014,A. Keita,22,United States,65,Colorado Rapids,Left,4,2,SUB,189,82,47
254692,E. Colley,22,Gambia,67,Atalanta,Right,3,2,RES,182,75,25
258081,L. Martínez Dupuy,21,Mexico,64,Rosario Central,Right,3,3,RES,178,70,29
253508,J. Singh,21,India,59,Kerala Blasters FC,Right,3,2,RDM,189,81,25
257246,S. Keogh,20,Republic of Ireland,57,Sligo Rovers,Right,3,2,SUB,176,72,11
263585,B. Öksüz,26,Turkey,65,Atakaş Hatayspor,Left,2,2,SUB,185,78,24
258547,22 L. Lokotsch,25,Germany,62,FSV Zwickau,Right,4,2,SUB,190,82,9
254723,22 L. González,23,Paraguay,64,Guaireña FC,Right,3,2,RS,180,73,29
